country,country1,country2,country_others,director,director_cn1,director_cn2,director_en1,director_en2,info,movie_name,ranking,score,score_num,year
美国,美国,,,达米恩·查泽雷 Damien Chazelle,达米恩·查泽雷,,Damien Chazelle,,"导演: 达米恩·查泽雷 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller /...
                            2014 / 美国 / 剧情 音乐",爆裂鼓手,182,8.7,561105,2014
中国大陆 中国香港,中国大陆,中国香港,,宁浩 Hao Ning,宁浩,,Hao Ning,,"导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin
                            2006 / 中国大陆 中国香港 / 喜剧 犯罪",疯狂的石头,183,8.6,784937,2006
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 中川雅也 Lily Franky / 安藤樱 Sa...
                            2018 / 日本 / 剧情 犯罪 家庭",小偷家族,184,8.7,784808,2018
美国,美国,,,瑞奇·莫尔 Rich Moore,瑞奇·莫尔,,Rich Moore,,"导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly / 萨拉...
                            2012 / 美国 / 喜剧 动画 奇幻 冒险",无敌破坏王,185,8.7,514113,2012
美国,美国,,,"斯坦利·多南 Stanley Donen , 吉恩·凯利 Gene Kelly",斯坦利·多南,吉恩·凯利,Stanley Donen,Gene Kelly,"导演: 斯坦利·多南 Stanley Donen / 吉恩·凯利 Gene Kelly   主演: 吉恩·...
                            1952 / 美国 / 喜剧 歌舞 爱情",雨中曲,186,9.1,211199,1952
英国,英国,,,"丹尼·鲍尔 Danny Boyle , 洛芙琳·坦丹 Loveleen Tandan",丹尼·鲍尔,洛芙琳·坦丹,Danny Boyle,Loveleen Tandan,"导演: 丹尼·鲍尔 Danny Boyle / 洛芙琳·坦丹 Loveleen Tandan   主演: 戴夫...
                            2008 / 英国 / 剧情 爱情",贫民窟的百万富翁,187,8.6,721363,2008
美国,美国,,,"卡洛斯·沙尔丹哈 Carlos Saldanha , 克里斯·韦奇 Chris Wedge",卡洛斯·沙尔丹哈,克里斯·韦奇,Carlos Saldanha,Chris Wedge,"导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge   主演...
                            2002 / 美国 / 喜剧 动画 冒险",冰川时代,188,8.6,588835,2002
中国香港 中国台湾,中国香港,中国台湾,,王家卫 Kar Wai Wong,王家卫,,Kar Wai Wong,,"导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 林青霞 Brigitte...
                            1994 / 中国香港 中国台湾 / 剧情 动作 爱情 武侠 古装",东邪西毒,189,8.6,554044,1994
英国 美国 法国,英国,美国,法国,理查德·柯蒂斯 Richard Curtis,理查德·柯蒂斯,,Richard Curtis,,"导演: 理查德·柯蒂斯 Richard Curtis   主演: 休·格兰特 Hugh Grant / 柯林...
                            2003 / 英国 美国 法国 / 喜剧 剧情 爱情",真爱至上,190,8.6,707711,2003
英国 美国,英国,美国,,斯坦利·库布里克 Stanley Kubrick,斯坦利·库布里克,,Stanley Kubrick,,"导演: 斯坦利·库布里克 Stanley Kubrick   主演: 凯尔·杜拉 Keir Dullea / ...
                            1968 / 英国 美国 / 科幻 惊悚 冒险",2001太空漫游,191,8.9,304610,1968
英国 澳大利亚,英国,澳大利亚,,克里斯托弗·史密斯 Christopher Smith,克里斯托弗·史密斯,,Christopher Smith,,"导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...
                            2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚",恐怖游轮,192,8.5,817529,2009
中国香港,中国香港,,,"刘伟强 , 麦兆辉",刘伟强,麦兆辉,,,"导演: 刘伟强 / 麦兆辉   主演: 陈冠希 Edison Chen / 余文乐 Shawn Yue / 曾...
                            2003 / 中国香港 / 剧情 犯罪 惊悚",无间道2,193,8.7,450862,2003
中国大陆 中国香港,中国大陆,中国香港,,"黄建新 Jianxin Huang , 杨亚洲 Yazhou Yang",黄建新,杨亚洲,Jianxin Huang,Yazhou Yang,"导演: 黄建新 Jianxin Huang / 杨亚洲 Yazhou Yang   主演: 牛振华 Zhenhua N...
                            1994 / 中国大陆 中国香港 / 剧情",背靠背，脸对脸,194,9.5,119776,1994
日本,日本,,,藤森雅也 Masaya Fujimori,藤森雅也,,Masaya Fujimori,,"导演: 藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi / 爱河...
                            2010 / 日本 / 剧情 动画 儿童",你看起来好像很好吃,195,8.9,320355,2010
美国 加拿大,美国,加拿大,,托德·菲利普斯 Todd Phillips,托德·菲利普斯,,Todd Phillips,,"导演: 托德·菲利普斯 Todd Phillips   主演: 杰昆·菲尼克斯 Joaquin Phoeni...
                            2019 / 美国 加拿大 / 剧情 犯罪 惊悚",小丑,196,8.7,963712,2019
美国,美国,,,达伦·阿罗诺夫斯基 Darren Aronofsky,达伦·阿罗诺夫斯基,,Darren Aronofsky,,"导演: 达伦·阿罗诺夫斯基 Darren Aronofsky   主演: 娜塔莉·波特曼 Natalie...
                            2010 / 美国 / 剧情 惊悚",黑天鹅,197,8.6,758414,2010
中国台湾,中国台湾,,,杨德昌 Edward Yang,杨德昌,,Edward Yang,,"导演: 杨德昌 Edward Yang   主演: 张震 Chen Chang / 杨静怡 Lisa Yang / 张...
                            1991 / 中国台湾 / 剧情 犯罪",牯岭街少年杀人事件,198,8.9,281050,1991
美国,美国,,,罗伯·莱纳 Rob Reiner,罗伯·莱纳,,Rob Reiner,,"导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...
                            2007 / 美国 / 冒险 喜剧 剧情",遗愿清单,199,8.7,433017,2007
日本,日本,,,宫崎骏 Hayao Miyazaki,宫崎骏,,Hayao Miyazaki,,"导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama / 佐久间玲 Re...
                            1989 / 日本 / 动画 奇幻 冒险",魔女宅急便,200,8.7,438547,1989
中国台湾,中国台湾,,,黄信尧 Hsin-yao Huang,黄信尧,,Hsin-yao Huang,,"导演: 黄信尧 Hsin-yao Huang   主演: 庄益增 Yizeng Zhuang / 陈竹昇 Chu-sh...
                            2017 / 中国台湾 / 剧情 喜剧",大佛普拉斯,201,8.7,430052,2017
日本,日本,,,今敏 Satoshi Kon,今敏,,Satoshi Kon,,"导演: 今敏 Satoshi Kon   主演: 江守彻 Toru Emori / 梅垣义明 Yoshiaki Ume...
                            2003 / 日本 / 剧情 喜剧 动画",东京教父,202,9.0,211617,2003
中国大陆 中国香港,中国大陆,中国香港,,陆川 Chuan Lu,陆川,,Chuan Lu,,"导演: 陆川 Chuan Lu   主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...
                            2004 / 中国大陆 中国香港 / 剧情 犯罪",可可西里,203,8.9,290643,2004
美国,美国,,,Charles Chaplin,,,Charles Chaplin,,"导演: Charles Chaplin   主演: 查理·卓别林 Charles Chaplin / 弗吉尼亚·...
                            1931 / 美国 / 喜剧 剧情 爱情",城市之光,204,9.3,138214,1931
美国,美国,,,巴瑞·莱文森 Barry Levinson,巴瑞·莱文森,,Barry Levinson,,"导演: 巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...
                            1988 / 美国 / 剧情",雨人,205,8.7,389551,1988
美国,美国,,,尼克·卡索维茨 Nick Cassavetes,尼克·卡索维茨,,Nick Cassavetes,,"导演: 尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling /...
                            2004 / 美国 / 剧情 爱情",恋恋笔记本,206,8.6,643009,2004
美国,美国,,,"彼特·道格特 Pete Docter , 凯普·鲍尔斯 Kemp Powers",彼特·道格特,凯普·鲍尔斯,Pete Docter,Kemp Powers,"导演: 彼特·道格特 Pete Docter / 凯普·鲍尔斯 Kemp Powers   主演: 杰米·...
                            2020 / 美国 / 动画 奇幻 音乐",心灵奇旅,207,8.7,923806,2020
美国 加拿大,美国,加拿大,,邓肯·琼斯 Duncan Jones,邓肯·琼斯,,Duncan Jones,,"导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...
                            2011 / 美国 加拿大 / 科幻 悬疑 惊悚",源代码,208,8.5,804234,2011
泰国,泰国,,,"普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn , 华森·波克彭",普特鹏·普罗萨卡·那·萨克那卡林,华森·波克彭,Puttipong Promsaka Na Sakolnakorn,,"导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭...
                            2010 / 泰国 / 剧情 喜剧 爱情",初恋这件小事,209,8.5,952253,2010
美国,美国,,,肯尼斯·罗纳根 Kenneth Lonergan,肯尼斯·罗纳根,,Kenneth Lonergan,,"导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...
                            2016 / 美国 / 剧情 家庭",海边的曼彻斯特,210,8.6,500154,2016
美国 英国,美国,英国,,史蒂文·斯皮尔伯格 Steven Spielberg,史蒂文·斯皮尔伯格,,Steven Spielberg,,"导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...
                            2001 / 美国 英国 / 剧情 科幻",人工智能,211,8.7,426470,2001
法国 英国,法国,英国,,杰拉尔·乌里 Gérard Oury,杰拉尔·乌里,,Gérard Oury,,"导演: 杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...
                            1966 / 法国 英国 / 喜剧 战争",虎口脱险,212,8.9,244273,1966
日本,日本,,,高畑勋 Isao Takahata,高畑勋,,Isao Takahata,,"导演: 高畑勋 Isao Takahata   主演: 辰己努 / 白石绫乃 / 志乃原良子
                            1988 / 日本 / 动画 剧情 战争",萤火虫之墓,213,8.7,393139,1988
英国 美国,英国,美国,,布莱恩·辛格 Bryan Singer,布莱恩·辛格,,Bryan Singer,,"导演: 布莱恩·辛格 Bryan Singer   主演: 拉米·马雷克 Rami Malek / 本·哈...
                            2018 / 英国 美国 / 剧情 传记 同性 音乐",波西米亚狂想曲,214,8.6,576320,2018
中国香港 中国大陆,中国香港,中国大陆,,徐克 Hark Tsui,徐克,,Hark Tsui,,"导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...
                            1993 / 中国香港 中国大陆 / 剧情 爱情 奇幻 古装",青蛇,215,8.6,502105,1993
日本,日本,,,黑泽明 Akira Kurosawa,黑泽明,,Akira Kurosawa,,"导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 京町子 ...
                            1950 / 日本 / 剧情 犯罪 悬疑",罗生门,216,8.8,300453,1950
美国 法国,美国,法国,,詹姆斯·卡梅隆 James Cameron,詹姆斯·卡梅隆,,James Cameron,,"导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...
                            1991 / 美国 法国 / 动作 科幻",终结者2：审判日,217,8.8,327770,1991
澳大利亚 美国,澳大利亚,美国,,乔治·米勒 George Miller,乔治·米勒,,George Miller,,"导演: 乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞...
                            2015 / 澳大利亚 美国 / 动作 科幻 冒险",疯狂的麦克斯4：狂暴之路,218,8.7,505373,2015
中国香港 中国大陆,中国香港,中国大陆,,李惠民 Raymond Lee,李惠民,,Raymond Lee,,"导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...
                            1992 / 中国香港 中国大陆 / 动作 爱情 武侠 古装",新龙门客栈,219,8.7,424181,1992
美国 中国香港,美国,中国香港,,斯蒂芬·卓博斯基 Stephen Chbosky,斯蒂芬·卓博斯基,,Stephen Chbosky,,"导演: 斯蒂芬·卓博斯基 Stephen Chbosky   主演: 雅各布·特伦布莱 Jacob Tr...
                            2017 / 美国 中国香港 / 剧情 儿童 家庭",奇迹男孩,220,8.6,534315,2017
中国大陆,中国大陆,,,郭柯 Ke Guo,郭柯,,Ke Guo,,"导演: 郭柯 Ke Guo   主演: 
                            2015 / 中国大陆 / 纪录片",二十二,221,8.7,283360,2015
德国 美国,德国,美国,,Quentin Tarantino,,,Quentin Tarantino,,"导演: Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / 梅拉尼·罗兰 M...
                            2009 / 德国 美国 / 剧情 犯罪",无耻混蛋,222,8.6,454563,2009
美国,美国,,,安德鲁·尼科尔 Andrew Niccol,安德鲁·尼科尔,,Andrew Niccol,,"导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...
                            1997 / 美国 / 剧情 科幻 惊悚",千钧一发,223,8.8,280015,1997
日本,日本,,,宫崎骏 Hayao Miyazaki,宫崎骏,,Hayao Miyazaki,,"导演: 宫崎骏 Hayao Miyazaki   主演: 奈良柚莉爱 Yuria Nara / 土井洋辉 Hir...
                            2008 / 日本 / 动画 奇幻 冒险",崖上的波妞,224,8.6,467108,2008
爱尔兰 加拿大 英国 美国,爱尔兰,加拿大,"英国,美国",伦尼·阿伯拉罕森 Lenny Abrahamson,伦尼·阿伯拉罕森,,Lenny Abrahamson,,"导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...
                            2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭",房间,225,8.8,358374,2015
美国 德国 英国,美国,德国,英国,爱德华·兹威克 Edward Zwick,爱德华·兹威克,,Edward Zwick,,"导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...
                            2006 / 美国 德国 英国 / 剧情 惊悚 冒险",血钻,226,8.7,364380,2006
美国 英国,美国,英国,,詹姆斯·沃德·布柯特 James Ward Byrkit,詹姆斯·沃德·布柯特,,James Ward Byrkit,,"导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...
                            2013 / 美国 英国 / 科幻 悬疑 惊悚",彗星来的那一夜,227,8.5,545871,2013
美国,美国,,,"拉娜·沃卓斯基 Lana Wachowski , 莉莉·沃卓斯基 Lilly Wachowski   ",拉娜·沃卓斯基,莉莉·沃卓斯基,Lana Wachowski,Lilly Wachowski,"导演: 拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski   ...
                            2003 / 美国 / 动作 科幻",黑客帝国2：重装上阵,228,8.7,389810,2003
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu...
                            2008 / 日本 / 剧情 家庭",步履不停,229,8.8,266950,2008
美国,美国,,,茂文·勒鲁瓦 Mervyn LeRoy,茂文·勒鲁瓦,,Mervyn LeRoy,,"导演: 茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh / 罗伯特·...
                            1940 / 美国 / 剧情 爱情 战争",魂断蓝桥,230,8.8,266309,1940
法国 德国 美国,法国,德国,美国,安德鲁·尼科尔 Andrew Niccol,安德鲁·尼科尔,,Andrew Niccol,,"导演: 安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage /...
                            2005 / 法国 德国 美国 / 剧情 犯罪",战争之王,231,8.7,352083,2005
美国,美国,,,达米恩·查泽雷 Damien Chazelle,达米恩·查泽雷,,Damien Chazelle,,"导演: 达米恩·查泽雷 Damien Chazelle   主演: 瑞恩·高斯林 Ryan Gosling /...
                            2016 / 美国 / 剧情 爱情 歌舞",爱乐之城,232,8.4,846916,2016
美国 英国 法国,美国,英国,法国,雷德利·斯科特 Ridley Scott,雷德利·斯科特,,Ridley Scott,,"导演: 雷德利·斯科特 Ridley Scott   主演: 吉娜·戴维斯 Geena Davis / 苏...
                            1991 / 美国 英国 法国 / 犯罪 剧情 惊悚",末路狂花,233,8.9,233551,1991
日本,日本,,,土井裕泰 Nobuhiro Doi,土井裕泰,,Nobuhiro Doi,,"导演: 土井裕泰 Nobuhiro Doi   主演: 菅田将晖 Masaki Suda / 有村架纯 Kasu...
                            2021 / 日本 / 剧情 爱情",花束般的恋爱,234,8.6,549546,2021
英国 美国 匈牙利 约旦,英国,美国,"匈牙利,约旦",雷德利·斯科特 Ridley Scott,雷德利·斯科特,,Ridley Scott,,"导演: 雷德利·斯科特 Ridley Scott   主演: 马特·达蒙 Matt Damon / 杰西卡...
                            2015 / 英国 美国 匈牙利 约旦 / 剧情 科幻 冒险",火星救援,235,8.5,692542,2015
美国 德国,美国,德国,,保罗·格林格拉斯 Paul Greengrass,保罗·格林格拉斯,,Paul Greengrass,,"导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...
                            2004 / 美国 德国 / 动作 悬疑 惊悚",谍影重重2,236,8.7,337320,2004
日本,日本,,,今敏 Satoshi Kon,今敏,,Satoshi Kon,,"导演: 今敏 Satoshi Kon   主演: 庄司美代子 Miyoko Shôji / 小山茉美 Mam...
                            2001 / 日本 / 动画 剧情 爱情",千年女优,237,8.8,249762,2001
美国,美国,,,爱德华·兹威克 Edward Zwick,爱德华·兹威克,,Edward Zwick,,"导演: 爱德华·兹威克 Edward Zwick   主演: 布拉德·皮特 Brad Pitt / 安东...
                            1994 / 美国 / 剧情 爱情 战争 西部",燃情岁月,238,8.8,276281,1994
中国香港,中国香港,,,王家卫 Kar Wai Wong,王家卫,,Kar Wai Wong,,"导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 张曼玉 Maggie C...
                            1990 / 中国香港 / 犯罪 剧情 爱情",阿飞正传,239,8.5,486262,1990
英国 美国,英国,美国,,大卫·叶茨 David Yates,大卫·叶茨,,David Yates,,"导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...
                            2010 / 英国 美国 / 奇幻 冒险",哈利·波特与死亡圣器(上),240,8.5,536948,2010
美国,美国,,,约翰·卡尼 John Carney,约翰·卡尼,,John Carney,,"导演: 约翰·卡尼 John Carney   主演: 凯拉·奈特莉 Keira Knightley / 马克...
                            2013 / 美国 / 喜剧 爱情 音乐",再次出发之纽约遇见你,241,8.6,412078,2013
美国 德国 捷克,美国,德国,捷克,道格·里曼 Doug Liman,道格·里曼,,Doug Liman,,"导演: 道格·里曼 Doug Liman   主演: 马特·达蒙 Matt Damon / 弗兰卡·波坦...
                            2002 / 美国 德国 捷克 / 动作 悬疑 惊悚",谍影重重,242,8.6,406740,2002
美国 德国,美国,德国,,史蒂芬·戴德利 Stephen Daldry,史蒂芬·戴德利,,Stephen Daldry,,"导演: 史蒂芬·戴德利 Stephen Daldry   主演: 凯特·温丝莱特 Kate Winslet ...
                            2008 / 美国 德国 / 剧情 爱情",朗读者,243,8.6,441159,2008
中国大陆,中国大陆,,,谢晋 Jin Xie,谢晋,,Jin Xie,,"导演: 谢晋 Jin Xie   主演: 刘晓庆 Xiaoqing Liu / 姜文 Wen Jiang / 郑在石...
                            1987 / 中国大陆 / 剧情 爱情",芙蓉镇,244,9.2,121285,1987
美国,美国,,,约翰·李·汉考克 John Lee Hancock,约翰·李·汉考克,,John Lee Hancock,,"导演: 约翰·李·汉考克 John Lee Hancock   主演: 桑德拉·布洛克 Sandra Bu...
                            2009 / 美国 / 剧情 家庭 传记 运动",弱点,245,8.7,288921,2009
法国 瑞士 西班牙 美国 阿联酋 摩纳哥,法国,瑞士,"西班牙,美国,阿联酋,摩纳哥","雅克·贝汉 Jacques Perrin , 雅克·克鲁奥德 Jacques Cluzaud",雅克·贝汉,雅克·克鲁奥德,Jacques Perrin,Jacques Cluzaud,"导演: 雅克·贝汉 Jacques Perrin / 雅克·克鲁奥德 Jacques Cluzaud   主演:...
                            2009 / 法国 瑞士 西班牙 美国 阿联酋 摩纳哥 / 纪录片",海洋,246,9.1,153491,2009
德国 法国 西班牙 美国 比利时,德国,法国,"西班牙,美国,比利时",汤姆·提克威 Tom Tykwer,汤姆·提克威,,Tom Tykwer,,"导演: 汤姆·提克威 Tom Tykwer   主演: 本·卫肖 Ben Whishaw / 艾伦·瑞克...
                            2006 / 德国 法国 西班牙 美国 比利时 / 剧情 犯罪 奇幻",香水,247,8.5,527029,2006
日本,日本,,,细田守 Mamoru Hosoda,细田守,,Mamoru Hosoda,,"导演: 细田守 Mamoru Hosoda   主演: 仲里依纱 Riisa Naka / 石田卓也 Takuya...
                            2006 / 日本 / 剧情 爱情 科幻 动画",穿越时空的少女,248,8.6,368253,2006
韩国,韩国,,,秋昌民 Chang-min Choo,秋昌民,,Chang-min Choo,,"导演: 秋昌民 Chang-min Choo   主演: 宋在河 Jae-ho Song / 李顺载 Soon-jae...
                            2011 / 韩国 / 剧情 爱情",我爱你,249,9.0,159566,2011
印度,印度,,,阿米尔·汗 Aamir Khan,阿米尔·汗,,Aamir Khan,,"导演: 阿米尔·汗 Aamir Khan   主演: 达席尔·萨法瑞 Darsheel Safary / 阿...
                            2007 / 印度 / 剧情 儿童 家庭",地球上的星星,250,8.9,197311,2007
